S1_Light,S2_Light,S3_Light,S4_Light,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Temperature,Sound,Room_Occupancy_Count
2,2,14,9,345,0.0,0,0,24.97,0.0675,0
0,0,0,0,360,0.0,0,0,25.1125,0.0574999999999999,0
9,10,33,29,425,2.5,1,1,25.845,0.3775,3
6,6,33,23,350,0.0,0,0,25.0325,0.0725,0
0,0,0,0,360,-0.080769231,0,0,25.2975,0.0625,0
13,16,79,49,670,-1.680769231,0,0,25.9525,0.0675,0
0,0,0,0,355,0.1,0,0,25.5175,0.07,0
0,0,0,0,355,0.0,0,0,25.36,0.0675,0
2,2,11,7,360,-0.003846154,0,0,25.0325,0.0625,0
0,0,0,0,350,-0.142307692,0,0,25.5175,0.0725,0
0,0,0,0,365,-0.276923077,0,0,25.315,0.0625,0
0,0,0,0,355,0.0,0,0,25.485,0.08,0
118,24,193,14,605,1.565384615,0,0,25.9875,0.4725,2
124,39,71,52,380,0.3,1,0,25.565,0.3675,1
162,249,83,63,565,2.869230769,1,0,26.1725,0.4674999999999999,2
0,0,0,0,485,-1.365384615,0,0,25.58,0.065,0
0,0,0,0,1015,0.342307692,0,0,26.0475,0.0625,0
0,0,0,0,345,0.0,0,0,25.155,0.065,0
2,2,13,9,350,-0.003846154,0,0,25.58,0.075,0
0,0,0,0,360,-0.046153846,0,0,25.33,0.07,0
0,0,0,0,705,-1.661538462,0,0,25.735,0.06,0
10,10,53,33,370,0.969230769,1,1,25.6725,0.3125,3
115,25,39,22,615,0.326923077,1,0,25.9375,0.18,1
0,0,0,0,1030,-5.034615385,0,0,26.1075,0.055,0
17,20,73,52,355,0.0,0,0,25.4075,0.07,0
117,26,188,20,670,1.65,0,1,25.97,0.945,2
140,228,180,10,1265,2.2,1,1,26.595,1.0325,3
114,24,175,9,805,2.123076923,1,1,26.015,0.105,2
6,7,32,21,345,0.0,0,0,25.0025,0.065,0
150,237,187,11,785,1.85,0,0,26.0925,0.1525,3
9,10,45,33,355,0.0,0,0,25.58,0.0725,0
0,0,0,0,680,-2.15,0,0,25.675,0.0625,0
0,0,0,0,345,0.0,0,0,25.19,0.0725,0
0,0,0,0,425,-2.103846154,0,0,25.455,0.065,0
0,0,0,0,380,-0.242307692,0,0,25.4075,0.0625,0
2,2,14,9,360,-0.023076923,0,0,25.0475,0.06,0
162,253,82,61,445,-2.6,1,0,25.8475,0.6050000000000001,2
0,0,0,0,360,-0.065384615,0,0,25.0175,0.06,0
0,0,0,0,360,0.0,0,0,25.265,0.0549999999999999,0
124,38,72,52,370,0.042307692,0,0,25.485,0.2825,1
5,6,31,21,360,0.0,0,0,25.0,0.06,0
5,5,27,18,360,-0.003846154,0,0,24.97,0.0625,0
159,246,220,63,655,0.4,1,1,26.4225,1.3350000000000002,3
156,243,78,60,630,1.811538462,1,1,26.205,0.4549999999999999,2
116,25,185,17,690,2.653846154,0,1,26.0,0.6499999999999999,2
160,248,73,54,615,1.692307692,0,0,26.2325,0.08,2
1,1,7,5,345,0.0,0,0,24.9525,0.0675,0
0,0,0,0,355,0.0,0,0,24.9675,0.06,0
0,0,0,0,665,-3.169230769,0,0,25.6425,0.065,0
14,18,70,51,355,0.0,0,0,25.6125,0.0725,0
17,21,93,57,815,-2.523076923,0,0,26.095,0.0625,0
0,0,0,0,360,-0.088461538,0,0,25.2975,0.065,0
162,254,83,62,435,-2.273076923,0,0,25.8775,0.7475,2
7,8,38,25,355,0.0,0,0,25.015,0.07,0
0,0,0,0,355,0.069230769,0,0,25.5175,0.145,0
0,0,0,0,350,-0.073076923,0,0,25.4875,0.0725,0
150,239,180,12,830,1.765384615,1,1,26.08,1.9125,3
156,244,75,58,605,2.326923077,1,0,26.0925,0.2424999999999999,2
0,0,0,0,360,0.046153846,0,0,25.125,0.0625,0
0,0,0,0,355,0.0,0,0,25.1425,0.075,0
5,5,27,19,350,-0.146153846,0,0,25.6125,0.07,0
0,0,0,0,390,-0.088461538,0,0,25.4675,0.06,0
10,10,55,40,460,-1.634615385,0,0,26.0775,0.065,0
1,1,10,6,350,0.0,0,0,24.9675,0.075,0
19,23,82,59,355,0.0,0,0,25.5,0.0725,0
0,0,0,0,620,-0.984615385,0,0,25.58,0.065,0
5,5,26,18,345,0.0,0,0,24.97,0.0625,0
0,0,0,0,1215,-0.126923077,0,0,26.375,0.0625,0
14,19,70,51,355,0.0,0,0,25.6125,0.0725,0
8,10,40,29,355,0.0,1,0,25.6125,0.085,0
149,236,180,10,1170,2.815384615,1,1,26.36,1.2525,3
6,6,32,22,350,0.0,0,0,25.0,0.0725,0
1,1,10,6,355,0.0,0,0,24.9675,0.06,0
0,0,0,0,355,-0.057692308,0,0,25.5175,0.0725,0
0,0,0,0,350,-0.046153846,0,0,25.5025,0.0725,0
6,6,32,20,360,0.0,0,0,24.9975,0.0625,0
0,0,0,0,350,-0.203846154,0,0,25.5025,0.0725,0
5,5,27,20,350,-0.157692308,0,0,25.5975,0.0775,0
117,19,183,7,1045,0.334615385,0,0,26.2025,0.1025,2
160,248,72,54,610,1.684615385,0,0,26.2325,0.3624999999999999,2
123,35,57,44,410,0.923076923,0,0,25.0975,0.1075,1
150,235,180,10,1135,2.257692308,1,1,26.36,0.92,3
7,8,37,24,355,0.0,0,0,25.0,0.07,0
0,0,1,1,350,0.019230769,0,0,25.58,0.1149999999999999,0
162,247,228,70,835,8.096153846,1,0,26.44,1.2,3
10,13,54,40,355,0.0,0,0,25.6275,0.0775,0
5,7,36,22,570,3.803846154,0,1,25.845,0.1625,3
0,0,0,0,745,-1.519230769,0,0,25.735,0.065,0
0,0,0,0,350,-0.038461538,0,0,25.5025,0.0725,0
2,2,11,7,345,0.0,0,0,24.9525,0.065,0
150,239,181,11,1215,-0.434615385,0,1,26.735,0.54,3
123,37,69,49,375,0.219230769,0,0,25.5025,0.4449999999999999,1
6,6,32,21,360,0.0,0,0,24.9375,0.06,0
155,234,70,54,515,3.111538462,0,0,25.4375,0.195,2
0,0,0,0,355,-0.019230769,0,0,25.5175,0.07,0
0,0,0,0,350,0.076923077,0,0,25.5025,0.0725,0
9,8,50,30,425,2.380769231,1,1,25.86,0.5975,3
0,0,1,1,350,-0.046153846,0,0,25.065,0.0725,0
0,0,0,0,360,0.0,0,0,25.0025,0.0574999999999999,0
20,24,83,61,355,0.0,0,0,25.5,0.07,0
163,247,228,70,815,6.930769231,1,1,26.47,0.4375,3
146,237,185,26,780,1.607692308,1,1,25.91,0.31,3
0,0,0,0,840,-3.315384615,0,0,25.86,0.0625,0
0,0,0,0,355,0.011538462,0,0,25.5325,0.07,0
0,0,0,0,385,0.0,0,0,25.4375,0.0625,0
0,0,0,0,510,-1.726923077,0,0,25.58,0.06,0
17,20,75,54,355,0.0,0,0,25.4525,0.0725,0
123,37,68,49,360,0.092307692,0,0,25.3425,0.0675,1
0,0,0,0,365,-0.119230769,0,0,25.3775,0.06,0
20,23,82,60,355,0.0,0,0,25.55,0.0725,0
0,0,0,0,385,0.0,0,0,25.4375,0.0575,0
0,0,0,0,365,-0.126923077,0,0,25.315,0.065,0
14,19,71,51,355,0.0,0,0,25.5825,0.07,0
14,16,65,46,355,-0.065384615,0,0,25.315,0.0625,0
7,8,38,25,355,0.0,0,0,25.0475,0.07,0
119,33,67,42,570,-0.434615385,0,0,25.9075,0.2375,1
0,0,0,0,520,-2.265384615,0,0,25.515,0.0625,0
0,0,0,0,345,0.0,0,0,25.22,0.07,0
0,0,0,0,970,-2.257692308,0,0,25.985,0.06,0
6,7,33,21,345,0.0,0,0,25.0025,0.065,0
119,24,192,14,620,2.0,1,0,25.97,0.175,2
0,0,0,0,405,-1.019230769,0,0,25.5,0.0575,0
0,0,5,3,355,0.0,0,0,24.985,0.065,0
120,34,70,45,580,-1.65,0,0,25.9425,0.0625,1
0,0,0,0,420,-1.419230769,0,0,25.485,0.06,0
0,0,0,0,365,-0.05,0,0,25.3475,0.06,0
17,21,93,58,805,-2.35,0,0,26.08,0.065,0
150,237,180,11,1200,2.380769231,1,0,26.5925,0.1,3
123,37,70,50,365,0.288461538,1,0,25.4375,0.2675,1
143,228,173,10,1245,2.157692308,1,0,26.785,0.3,3
6,6,32,21,360,0.0,0,0,25.0325,0.0575,0
0,0,0,0,355,0.0,0,0,25.345,0.0775,0
16,21,93,57,770,-2.911538462,0,0,26.08,0.07,0
5,6,30,20,360,0.0,0,0,25.065,0.055,0
0,0,0,0,365,0.0,0,0,25.25,0.06,0
12,14,55,40,355,0.0,0,0,25.22,0.07,0
2,2,14,9,350,0.0,0,0,24.9525,0.0725,0
7,7,35,24,360,-0.038461538,0,0,24.9675,0.0675,0
15,16,75,54,640,1.942307692,0,0,26.25,0.065,0
10,11,56,41,470,-1.992307692,0,0,26.1075,0.0625,0
16,20,90,55,755,-3.907692308,0,0,26.0475,0.0575,0
0,0,0,0,365,0.003846154,0,0,25.3625,0.06,0
3,4,19,13,355,0.034615385,0,0,25.0325,0.0625,0
119,30,55,35,600,1.607692308,0,0,25.905,0.0625,1
0,0,0,0,845,-2.15,0,0,25.8425,0.06,0
11,12,60,44,510,-1.507692308,0,0,26.11,0.07,0
0,0,0,0,715,-2.0,0,0,25.75,0.06,0
10,10,48,32,355,-1.23e-17,0,0,25.16,0.0625,0
14,17,66,47,355,0.0,0,0,25.2675,0.07,0
3,3,18,13,350,0.0,0,0,24.92,0.075,0
117,22,185,10,725,1.623076923,0,1,26.0175,0.755,2
0,0,0,0,345,0.0,0,0,25.19,0.06,0
0,0,0,0,390,-1.707692308,0,0,25.44,0.07,0
19,23,84,60,355,0.0,0,0,25.5825,0.07,0
0,0,0,0,700,-1.569230769,0,0,25.735,0.06,0
0,0,0,0,365,-0.119230769,0,0,25.3925,0.0625,0
6,6,33,22,350,0.0,0,0,25.065,0.075,0
10,12,51,35,360,0.192307692,0,0,25.175,0.06,0
0,0,5,4,355,0.0,0,0,24.985,0.0574999999999999,0
0,0,0,0,345,0.0,0,0,25.1725,0.0625,0
165,254,278,72,840,-0.096153846,1,1,26.4225,1.185,2
6,8,35,24,355,-0.238461538,0,0,25.5975,0.07,0
8,10,41,29,355,0.0,0,0,25.6125,0.07,0
156,243,75,58,580,2.103846154,1,1,25.72,0.9175,2
149,234,185,10,920,3.953846154,0,0,26.19,0.1075,3
0,0,0,0,355,-0.126923077,0,0,25.08,0.06,0
157,244,75,59,595,2.292307692,1,0,26.125,0.5625,2
8,9,41,28,360,0.003846154,0,0,25.0625,0.0625,0
117,23,189,12,685,2.619230769,0,0,26.0,0.425,2
0,0,5,4,350,-0.046153846,0,0,25.0,0.0725,0
0,0,0,0,1240,1.626923077,0,0,26.4375,0.06,0
0,0,0,0,385,0.0,0,0,25.4225,0.0574999999999999,0
19,23,99,61,870,-3.688461538,0,0,26.175,0.095,0
0,0,0,0,355,-0.184615385,0,0,25.3,0.06,0
159,249,74,54,415,1.126923077,1,0,25.765,0.4375,2
17,20,92,56,835,-6.242307692,0,0,26.1425,0.0625,0
0,0,0,0,1010,0.946153846,0,0,26.095,0.06,0
6,6,34,22,360,0.0,0,0,24.9975,0.06,0
0,0,0,0,910,-3.011538462,0,0,25.9075,0.06,0
114,19,180,7,1025,-0.142307692,0,0,26.1725,0.445,2
0,0,0,0,355,0.003846154,0,0,25.0,0.0625,0
121,33,53,40,390,0.646153846,0,0,24.9225,0.275,1
0,0,0,0,360,-0.084615385,0,0,24.985,0.0625,0
118,28,49,29,595,0.157692308,0,0,25.92,0.0875,1
5,5,23,15,350,0.0,0,0,24.935,0.08,0
18,22,80,58,355,0.0,0,0,25.5675,0.0775,0
0,0,0,0,350,-0.119230769,0,0,25.47,0.0725,0
18,22,96,59,960,0.338461538,0,0,26.3,0.06,0
5,5,25,18,350,0.0,0,0,24.905,0.0725,0
9,10,45,32,355,0.0,0,0,25.6125,0.07,0
0,0,0,0,845,-2.707692308,0,0,25.8425,0.0574999999999999,0
17,20,74,53,355,0.0,0,0,25.4375,0.07,0
0,0,0,0,360,0.0,0,0,25.08,0.0625,0
147,233,176,23,805,1.519230769,1,1,25.955,0.0875,2
17,20,75,53,355,0.0,0,0,25.2975,0.07,0
10,10,48,33,355,-0.188461538,0,0,25.16,0.0625,0
0,0,0,0,365,-0.115384615,0,0,25.2825,0.055,0
115,24,181,13,725,1.696153846,0,1,26.0,0.7625,2
11,13,53,37,355,0.0,0,0,25.205,0.0725,0
116,21,24,18,530,1.215384615,1,0,26.185,0.2925,1
120,26,49,36,405,-1.061538462,0,0,26.125,0.25,1
0,0,0,0,360,0.0,0,0,25.235,0.0575,0
0,0,0,0,365,-0.165384615,0,0,25.3925,0.0625,0
13,14,57,41,355,0.0,0,0,25.2525,0.0725,0
0,0,0,0,620,-1.296153846,0,0,25.6125,0.1525,0
121,34,54,40,390,0.165384615,0,0,24.9525,0.08,1
6,7,35,22,360,-0.034615385,0,0,25.05,0.055,0
118,28,50,28,605,0.311538462,0,0,25.92,0.0675,1
156,244,77,59,630,1.9,0,1,26.2225,0.4975,2
0,0,0,0,355,0.176923077,0,0,25.44,0.0725,0
10,11,50,34,360,0.076923077,0,0,25.205,0.065,0
16,20,73,52,355,0.0,0,0,25.485,0.0675,0
0,0,0,0,350,0.0,1,0,25.5475,0.0725,0
0,0,0,0,360,0.003846154,0,0,24.985,0.06,0
10,10,48,32,360,-0.126923077,0,0,25.175,0.0625,0
0,0,0,0,350,0.130769231,0,0,25.455,0.075,0
6,7,35,23,360,0.0,0,0,25.0675,0.065,0
0,0,0,0,345,0.0,0,0,25.065,0.06,0
7,6,36,24,500,2.080769231,1,1,25.845,0.3025,3
0,0,0,0,360,0.0,0,0,25.0975,0.0574999999999999,0
18,21,78,55,355,0.0,0,0,25.4975,0.065,0
0,0,0,0,360,-0.080769231,0,0,25.25,0.06,0
8,8,39,26,355,0.0,0,0,25.03,0.07,0
13,14,65,47,535,-3.634615385,0,0,26.1425,0.105,0
0,0,0,0,370,0.0,0,0,25.315,0.0574999999999999,0
0,0,2,1,360,-0.107692308,0,0,25.05,0.06,0
165,257,279,72,890,-0.534615385,1,1,26.375,2.37,2
0,0,5,4,350,0.0,0,0,25.565,0.075,0
123,35,59,45,420,1.215384615,0,0,25.0975,0.215,1
0,0,0,0,375,-0.088461538,0,0,25.345,0.06,0
0,0,0,0,370,-0.211538462,0,0,25.36,0.0574999999999999,0
0,0,0,0,775,-2.1,0,0,25.8125,0.1525,0
8,9,41,28,360,0.026923077,0,0,25.05,0.0675,0
6,7,35,24,360,-0.023076923,0,0,25.0175,0.0675,0
0,0,0,0,370,-0.242307692,0,0,25.33,0.0574999999999999,0
146,231,175,21,805,1.230769231,1,1,25.955,0.0824999999999999,2
0,0,0,0,360,-0.030769231,0,0,25.11,0.0574999999999999,0
0,0,0,0,360,-0.057692308,0,0,25.11,0.0675,0
119,29,54,34,595,1.153846154,0,0,25.935,0.1475,1
9,10,44,29,360,-0.030769231,0,0,25.0925,0.0675,0
0,0,0,0,355,-0.134615385,0,0,25.08,0.0525,0
2,2,14,9,350,0.0,0,0,24.935,0.075,0
0,0,0,0,360,0.0,0,0,25.1125,0.0625,0
161,253,82,60,500,2.123076923,1,1,25.845,0.455,2
0,0,0,0,830,-1.896153846,0,0,25.8425,0.0625,0
0,0,0,0,355,0.0,0,0,25.0975,0.0725,0
118,28,50,28,600,0.238461538,0,0,25.92,0.105,1
0,0,0,0,365,-0.073076923,0,0,25.2975,0.06,0
0,0,0,0,360,-0.05,0,0,25.25,0.0574999999999999,0
124,36,60,45,445,0.957692308,0,0,25.1875,0.1725,1
161,249,84,62,575,2.303846154,0,1,26.1875,0.8925000000000001,2
149,235,180,10,1170,2.75,0,1,26.36,1.84,3
0,0,0,0,345,0.0,0,0,25.095,0.06,0
0,0,0,0,615,-0.9,0,0,25.565,0.065,0
0,0,4,3,355,-0.053846154,0,0,25.05,0.06,0
0,0,0,0,360,0.0,0,0,25.25,0.055,0
0,0,0,0,345,0.0,0,0,25.065,0.0675,0
0,0,0,0,355,-0.042307692,0,0,25.1125,0.0675,0
165,256,276,72,935,1.880769231,0,0,26.4075,0.1649999999999999,3
0,0,0,0,370,0.0,0,0,25.315,0.0625,0
117,28,49,28,615,0.6,1,0,25.905,0.0925,1
0,0,0,0,715,-2.2,0,0,25.72,0.06,0
0,0,0,0,360,0.057692308,0,0,25.08,0.0574999999999999,0
4,4,18,14,345,0.0,0,0,24.935,0.0675,0
120,33,67,43,570,-1.130769231,0,0,25.89,0.68,1
4,4,20,14,350,0.0,0,0,24.935,0.0675,0
149,239,180,12,825,1.626923077,1,1,26.08,0.3125,3
14,19,86,53,730,-3.069230769,0,0,26.0325,0.0625,0
0,0,0,0,350,-0.119230769,0,0,25.5175,0.0775,0
3,3,20,12,740,2.65,1,1,25.8925,0.3125,3
142,227,5,6,845,-0.276923077,1,1,25.985,0.3375,2
0,0,0,0,355,0.0,0,0,24.9825,0.065,0
149,234,185,10,940,2.669230769,0,0,26.1575,0.2,3
11,14,56,41,355,0.0,0,0,25.5975,0.0775,0
0,0,0,0,575,-1.584615385,0,0,25.6125,0.065,0
19,23,83,59,355,0.0,0,0,25.55,0.075,0
19,23,84,60,355,0.0,0,0,25.565,0.0725,0
0,0,0,0,610,-1.942307692,0,0,25.6425,0.0675,0
4,4,21,14,360,0.053846154,0,0,24.985,0.0625,0
0,0,0,0,790,-1.896153846,0,0,25.7975,0.0625,0
9,9,50,31,420,2.242307692,1,1,25.86,0.3775,3
14,19,86,53,705,-2.515384615,0,0,25.985,0.0675,0
18,21,77,56,355,0.0,0,0,25.55,0.0625,0
0,0,0,0,435,-1.215384615,0,0,25.5325,0.0575,0
0,0,0,0,370,-0.257692308,0,0,25.345,0.0675,0
0,0,0,0,910,-3.511538462,0,0,25.905,0.0625,0
11,13,54,37,360,-0.096153846,0,0,25.235,0.065,0
17,20,73,53,355,0.0,0,0,25.36,0.075,0
163,252,267,70,880,1.246153846,0,0,26.4225,0.1025,3
0,0,0,0,365,-0.161538462,0,0,25.3275,0.065,0
0,0,0,0,365,-0.038461538,0,0,25.205,0.0575,0
124,38,71,51,370,0.234615385,0,0,25.4525,0.35,1
0,0,0,0,355,-0.042307692,0,0,25.0975,0.07,0
7,9,38,28,355,0.0,0,0,25.6275,0.0775,0
1,1,10,7,350,0.0,0,0,24.9675,0.0725,0
14,17,80,50,640,-2.096153846,0,0,25.94,0.0574999999999999,0
8,10,42,30,355,0.0,0,0,25.6125,0.0775,0
0,0,0,0,650,-2.284615385,0,0,25.675,0.0625,0
0,0,0,0,370,-0.219230769,0,0,25.3625,0.06,0
160,244,223,67,670,1.038461538,1,1,26.4975,1.3275,3
0,0,0,0,530,-1.923076923,0,0,25.58,0.06,0
3,3,16,12,350,0.0,0,0,24.935,0.07,0
0,0,0,0,535,-1.746153846,0,0,25.5975,0.0574999999999999,0
14,15,63,45,360,-0.1,0,0,25.33,0.0625,0
10,12,49,35,355,0.0,0,0,25.175,0.075,0
123,35,60,45,445,0.946153846,0,0,25.1425,0.3125,1
143,225,174,10,1215,-0.038461538,1,0,26.8,0.7825,3
0,0,0,0,390,-1.638461538,0,0,25.425,0.0625,0
0,0,0,0,365,-0.092307692,0,0,25.315,0.0625,0
4,4,25,14,350,-0.065384615,0,0,25.6125,0.0725,0
0,0,0,0,365,-0.203846154,0,0,25.28,0.06,0
13,13,64,46,535,-2.615384615,0,0,26.14,0.1225,0
0,0,0,0,505,-1.596153846,0,0,25.55,0.0574999999999999,0
123,38,70,50,380,0.288461538,0,0,25.55,0.1,1
160,249,77,57,495,2.738461538,0,0,25.8775,0.6525,2
10,10,53,33,380,0.426923077,1,1,25.7975,0.1925,3
0,0,0,0,360,0.0,0,0,25.1275,0.055,0
0,0,0,0,355,-0.042307692,0,0,25.44,0.0725,0
7,7,37,24,360,0.015384615,0,0,25.0325,0.065,0
0,0,0,0,355,-0.046153846,0,0,25.2675,0.0675,0
5,5,31,17,635,2.742307692,1,1,25.8275,0.2749999999999999,3
0,0,0,0,355,-0.042307692,0,0,25.5175,0.07,0
0,0,0,0,385,0.0,0,0,25.4375,0.06,0
9,10,44,29,360,-0.065384615,0,0,25.0325,0.06,0
117,22,185,10,705,0.126923077,0,0,26.0325,0.6900000000000001,2
0,0,0,0,365,-0.057692308,0,0,25.265,0.0625,0
14,14,68,49,620,-0.030769231,0,0,26.1725,0.065,0
0,0,0,0,830,-3.530769231,0,0,25.8575,0.0575,0
0,0,0,0,370,-0.05,0,0,25.33,0.0625,0
0,0,0,0,985,-2.342307692,0,0,26.0025,0.06,0
0,0,5,3,345,0.0,0,0,24.9525,0.0675,0
14,17,68,49,355,0.0,0,0,25.5975,0.0675,0
0,0,0,0,360,0.0,0,0,25.1875,0.06,0
7,10,40,29,355,0.0,0,0,25.6125,0.0675,0
10,12,50,36,355,0.0,0,0,25.6125,0.0725,0
0,0,3,2,350,0.0,0,0,25.58,0.075,0
0,0,0,0,380,-0.192307692,0,0,25.4225,0.0625,0
114,19,179,7,1035,0.169230769,1,0,26.1725,0.0875,2
0,0,0,0,500,-1.426923077,0,0,25.565,0.06,0
14,14,70,50,640,-1.484615385,0,0,26.2025,0.0675,0
0,0,0,0,365,-0.042307692,0,0,25.22,0.065,0
0,0,0,0,355,-0.288461538,0,0,25.2825,0.065,0
19,23,80,58,355,0.0,0,0,25.5325,0.0675,0
0,0,0,0,375,-0.261538462,0,0,25.375,0.0574999999999999,0
119,24,194,16,590,1.619230769,1,1,25.9525,0.3675,2
10,11,51,35,355,-0.026923077,0,0,25.205,0.07,0
0,0,0,0,360,0.0,0,0,25.2825,0.06,0
17,21,93,57,840,-6.288461538,0,0,26.1425,0.0625,0
0,0,0,0,365,-0.034615385,0,0,25.295,0.0574999999999999,0
2,3,14,10,350,0.0,0,0,24.9375,0.075,0
0,0,0,0,370,-0.103846154,0,0,25.3925,0.06,0
9,10,44,32,355,0.0,0,0,25.6125,0.075,0
0,0,0,0,375,-0.138461538,0,0,25.3625,0.0574999999999999,0
0,0,0,0,370,0.0,0,0,25.3625,0.06,0
0,0,0,0,390,-1.65,0,0,25.455,0.055,0
0,0,0,0,370,-0.269230769,0,0,25.3625,0.06,0
18,20,77,55,355,0.0,0,0,25.4375,0.0725,0
117,21,25,18,530,1.173076923,0,0,26.17,0.22,1
160,249,75,56,405,0.926923077,1,0,25.7825,0.1325,2
0,0,0,0,875,-2.657692308,0,0,25.8775,0.06,0
5,5,29,17,630,2.669230769,1,1,25.86,0.375,3
150,239,182,10,1225,1.35,0,0,26.6875,0.3925,3
124,36,61,47,430,1.2,0,0,25.1275,0.45,1
0,0,0,0,385,0.0,0,0,25.425,0.065,0
150,238,181,10,1185,2.238461538,0,0,26.5625,1.03,3
0,0,0,0,355,0.0,0,0,25.4075,0.075,0
18,22,97,60,950,-0.707692308,1,1,26.205,0.435,0
150,236,180,10,1105,2.419230769,0,1,26.3,0.95,3
0,0,0,0,375,-0.280769231,0,0,25.39,0.0625,0
0,0,0,0,355,-0.011538462,0,0,25.44,0.0725,0
0,0,0,0,470,-1.423076923,0,0,25.565,0.06,0
0,0,6,5,350,0.0,0,0,25.565,0.07,0
17,21,95,58,830,-5.257692308,0,0,26.0775,0.06,0
150,239,182,11,1210,0.426923077,1,0,26.6875,0.5449999999999999,3
0,0,0,0,360,-0.169230769,0,0,25.315,0.0625,0
10,11,57,41,470,-2.253846154,0,0,26.0775,0.065,0
165,255,278,73,960,1.588461538,1,1,26.47,0.3924999999999999,3
17,20,73,53,355,0.0,0,0,25.4075,0.07,0
0,0,0,0,720,-2.092307692,0,0,25.72,0.0625,0
163,252,268,70,865,0.930769231,1,0,26.4525,0.0875,3
118,22,185,9,730,-0.780769231,0,0,26.0175,0.31,2
0,0,0,0,360,-0.111538462,0,0,25.2825,0.06,0
0,0,0,0,365,-0.05,0,0,25.22,0.0625,0
124,40,75,54,380,0.238461538,0,0,25.565,0.06,1
0,0,0,0,385,-0.146153846,0,0,25.4225,0.055,0
148,234,178,10,1060,2.896153846,0,1,26.235,0.2825,3
0,0,0,0,800,-1.734615385,0,0,25.8625,0.065,0
0,0,0,0,370,-0.192307692,0,0,25.36,0.06,0
0,0,0,0,410,-1.446153846,0,0,25.455,0.06,0
20,24,84,60,355,0.0,0,0,25.5175,0.07,0
7,7,36,24,360,-0.007692308,0,0,25.0975,0.0625,0
114,19,180,7,1035,-0.346153846,0,0,26.22,0.07,2
0,0,0,0,345,0.0,0,0,25.25,0.0825,0
165,256,279,72,935,1.692307692,0,0,26.425,0.0725,3
150,239,181,11,1200,-0.265384615,0,1,26.69,0.1025,3
0,0,0,0,390,-1.7,0,0,25.44,0.0675,0
0,0,0,0,360,0.0,0,0,25.235,0.065,0
0,0,0,0,350,0.042307692,0,0,25.5175,0.075,0
0,0,5,4,350,-0.042307692,0,0,24.985,0.07,0
0,0,0,0,360,-0.046153846,0,0,25.3125,0.06,0
5,5,28,19,345,0.0,0,0,24.9875,0.0675,0
0,0,0,0,750,-2.103846154,0,0,25.7825,0.0675,0
14,15,63,45,360,0.069230769,0,0,25.2825,0.065,0
5,6,30,20,360,0.0,0,0,25.065,0.0575,0
5,5,24,16,350,0.0,0,0,24.9375,0.0775,0
2,2,13,8,355,-0.015384615,0,0,24.985,0.065,0
0,0,0,0,595,-1.546153846,0,0,25.565,0.0625,0
0,0,0,0,350,-0.226923077,0,0,25.25,0.0625,0
124,36,61,46,430,1.2,1,0,25.1425,0.35,1
0,0,0,0,375,0.0,0,0,25.3775,0.0575,0
0,0,0,0,360,-0.238461538,0,0,25.315,0.065,0
6,7,32,21,345,0.0,0,0,24.9875,0.06,0
2,3,14,10,350,0.011538462,0,0,25.595,0.075,0
4,4,20,14,350,0.0,0,0,24.935,0.075,0
11,14,54,40,355,0.0,0,0,25.6125,0.0875,0
7,7,35,23,360,-0.007692308,0,0,25.0975,0.065,0
117,27,196,23,630,0.380769231,1,0,25.94,0.425,2
0,0,0,0,355,-0.115384615,0,0,25.095,0.06,0
0,0,0,0,375,-0.042307692,0,0,25.3625,0.06,0
0,0,0,0,375,0.0,0,0,25.36,0.055,0
149,238,184,25,785,1.630769231,1,0,25.955,0.185,3
14,17,80,49,680,-1.861538462,0,0,25.97,0.0625,0
0,0,0,0,450,-2.061538462,0,0,25.515,0.06,0
148,234,178,10,1010,2.846153846,1,1,26.25,0.1225,3
119,32,62,40,575,-0.130769231,0,0,25.9525,0.1,1
0,0,2,1,350,-0.2,0,0,25.0325,0.0725,0
149,235,185,10,840,2.1,1,1,26.1575,0.215,3
0,0,0,0,425,-1.226923077,0,0,25.455,0.0675,0
149,238,180,12,820,1.369230769,0,0,26.08,0.105,3
0,0,0,0,360,0.023076923,0,0,25.1275,0.0574999999999999,0
5,5,28,19,360,0.057692308,0,0,24.9825,0.0625,0
0,0,0,0,490,-1.711538462,0,0,25.485,0.065,0
0,0,0,0,350,-0.180769231,0,0,25.5025,0.0775,0
13,15,59,43,355,0.0,0,0,25.2525,0.075,0
0,0,0,0,670,-2.826923077,0,0,25.6575,0.065,0
0,0,0,0,355,0.0,0,0,25.36,0.07,0
161,253,81,61,475,1.707692308,1,1,25.83,0.4024999999999999,2
0,0,0,0,355,-0.146153846,0,0,25.5325,0.0825,0
5,5,26,18,360,0.0,0,0,25.065,0.0574999999999999,0
0,0,1,1,350,0.030769231,0,0,25.5475,0.0775,0
114,24,175,10,775,1.442307692,0,0,26.015,0.0725,2
0,0,0,0,370,-0.080769231,0,0,25.295,0.06,0
0,0,0,0,475,-1.807692308,0,0,25.565,0.0574999999999999,0
0,0,0,0,825,-1.25,0,0,25.7975,0.06,0
8,9,42,29,355,0.0,0,0,25.0625,0.0725,0
0,0,0,0,550,-2.042307692,0,0,25.565,0.065,0
0,0,0,0,500,-1.780769231,0,0,25.565,0.06,0
